conta_id,trimestre,segmento,regiao,am_id,receita_brl,pedidos,linhas_produto_ativas,valor_medio_pedido_brl,recencia_dias,devolucoes_brl,desconto_medio_pct,oportunidades_abertas,oportunidades_perdidas,valor_pipeline_brl,visitas_registradas,interacoes_crm,troca_de_am_no_trimestre,status_conta,taxonomia_mix
ACC-01084,2023Q2,Cauda,Brasil,AM-15,34719.97,4,3,8679.99,19,-707.0,3.87,2,2,16935.23,9.0,19.0,0,Ativa,pos_2023
ACC-01084,2023Q3,Cauda,Brasil,AM-15,35724.5,3,3,11908.17,20,-160.54,10.08,4,0,18838.59,6.0,22.0,0,Ativa,pos_2023
ACC-01084,2023Q4,Cauda,Brasil,AM-15,37452.45,3,3,12484.15,17,-516.62,5.72,4,2,1478.71,6.0,14.0,0,Ativa,pos_2023
ACC-01084,2024Q1,Cauda,Brasil,AM-15,46740.7,5,3,9348.14,18,-220.02,8.82,1,0,7014.09,4.0,18.0,0,Ativa,pos_2023
ACC-01084,2024Q2,Cauda,Brasil,AM-15,59799.33,4,3,14949.83,14,-16.54,5.15,4,2,25271.63,6.0,16.0,0,Ativa,pos_2023
ACC-01084,2024Q3,Cauda,Brasil,AM-15,71136.97,5,3,14227.39,18,-1410.07,11.49,3,2,19440.01,6.0,21.0,0,Ativa,pos_2023
ACC-01084,2024Q4,Cauda,Brasil,AM-15,84271.57,3,3,28090.52,31,-846.13,11.73,5,3,37609.87,7.0,23.0,0,Ativa,pos_2023
ACC-01084,2025Q1,Cauda,Brasil,AM-15,98793.92,5,3,19758.78,39,-1028.29,11.72,3,1,51979.71,6.0,14.0,0,Ativa,pos_2023
ACC-01084,2025Q2,Cauda,Brasil,AM-15,110577.91,3,3,36859.3,17,-21.58,4.47,4,0,44336.04,3.0,13.0,0,Ativa,pos_2023
ACC-01084,2025Q3,Cauda,Brasil,AM-15,121301.78,5,3,24260.36,28,-426.21,7.26,4,1,65743.09,8.0,21.0,0,Ativa,pos_2023
ACC-01084,2025Q4,Cauda,Brasil,AM-15,138233.91,4,3,34558.48,17,-1789.14,7.69,5,1,84998.48,9.0,14.0,0,Ativa,pos_2023
ACC-01147,2022Q3,Cauda,Brasil,AM-20,96987.13,4,1,24246.78,23,-407.42,9.63,1,0,15766.66,,,0,Ativa,pre_2023
ACC-01147,2022Q4,Cauda,Brasil,AM-20,92353.38,3,1,30784.46,24,-2490.52,3.55,2,1,59156.87,,,0,Ativa,pre_2023
ACC-01147,2023Q1,Cauda,Brasil,AM-20,92858.45,4,3,23214.61,36,-18.5,7.12,2,1,8318.2,,,0,Ativa,pos_2023
ACC-01147,2023Q2,Cauda,Brasil,AM-20,91897.02,4,3,22974.25,26,-20.42,8.31,1,0,52421.1,5.0,16.0,0,Ativa,pos_2023
ACC-01147,2023Q3,Cauda,Brasil,AM-20,85436.05,3,3,28478.68,36,-2222.57,9.09,3,1,19495.63,3.0,21.0,0,Ativa,pos_2023
ACC-01147,2023Q4,Cauda,Brasil,AM-20,89605.52,4,3,22401.38,26,-1470.44,7.64,0,0,33160.46,9.0,15.0,0,Ativa,pos_2023
ACC-01147,2024Q1,Cauda,Brasil,AM-20,111481.69,4,2,27870.42,19,-3006.83,2.02,1,1,29431.7,6.0,23.0,0,Ativa,pos_2023
ACC-01147,2024Q2,Cauda,Brasil,AM-20,87086.69,3,1,29028.9,61,-1433.56,10.53,2,1,36634.09,4.0,15.0,0,Ativa,pos_2023
ACC-01147,2024Q3,Cauda,Brasil,AM-20,69659.11,2,1,34829.55,61,-80.82,6.66,3,3,31512.16,4.0,11.0,0,Ativa,pos_2023
ACC-01147,2024Q4,Cauda,Brasil,AM-20,82669.13,2,1,41334.57,57,-1471.19,8.6,2,2,43553.76,2.0,12.0,0,Ativa,pos_2023
ACC-01147,2025Q1,Cauda,Brasil,AM-20,90364.6,2,1,45182.3,48,-1728.98,9.28,3,1,37198.66,0.0,4.0,1,Ativa,pos_2023
ACC-01147,2025Q2,Cauda,Brasil,AM-20,98563.3,2,1,49281.65,39,-787.12,9.86,3,2,51750.0,3.0,14.0,0,Ativa,pos_2023
ACC-01147,2025Q3,Cauda,Brasil,AM-20,107406.36,2,1,53703.18,25,-1804.97,7.41,2,2,59903.08,5.0,5.0,0,Ativa,pos_2023
ACC-01147,2025Q4,Cauda,Brasil,AM-20,122992.48,2,1,61496.24,42,-226.85,16.31,1,0,29223.99,3.0,14.0,0,Ativa,pos_2023
ACC-00490,2022Q3,Cauda,Cono Sur,AM-38,23882.09,4,1,5970.52,24,-608.14,1.83,3,1,7525.22,,,0,Ativa,pre_2023
ACC-00490,2022Q4,Cauda,Cono Sur,AM-38,24657.8,4,1,6164.45,17,-500.46,2.57,4,0,11396.81,,,0,Ativa,pre_2023
ACC-00490,2023Q1,Cauda,Cono Sur,AM-38,19918.32,3,1,6639.44,38,-472.58,6.81,0,0,10302.17,,,0,Ativa,pos_2023
ACC-00490,2023Q2,Cauda,Cono Sur,AM-38,13587.77,3,1,4529.26,50,-6.9,7.87,2,0,3936.71,,,0,Ativa,pos_2023
ACC-00490,2023Q3,Cauda,Cono Sur,AM-38,13608.31,2,1,6804.15,23,-299.19,9.94,2,1,3959.91,,,0,Ativa,pos_2023
ACC-00490,2023Q4,Cauda,Cono Sur,AM-38,13728.62,2,1,6864.31,39,-239.04,5.76,0,0,2609.61,,,0,Ativa,pos_2023
ACC-00490,2024Q1,Cauda,Cono Sur,AM-38,16604.48,3,1,5534.83,47,-483.54,6.16,1,0,7682.14,,,0,Ativa,pos_2023
ACC-00490,2024Q2,Cauda,Cono Sur,AM-38,20106.14,2,1,10053.07,45,-251.12,5.63,1,0,11551.02,,,0,Ativa,pos_2023
ACC-00490,2024Q3,Cauda,Cono Sur,AM-38,25695.84,2,1,12847.92,43,-156.43,12.14,2,1,15346.64,,,0,Ativa,pos_2023
ACC-00490,2024Q4,Cauda,Cono Sur,AM-38,21182.29,1,1,21182.29,4,-395.7,3.93,0,0,11941.85,,,0,Ativa,pos_2023
ACC-00490,2025Q1,Cauda,Cono Sur,AM-38,16976.2,1,1,16976.2,45,-332.28,7.34,2,1,5677.91,,,0,Ativa,pos_2023
ACC-00490,2025Q2,Cauda,Cono Sur,AM-38,19438.44,2,1,9719.22,61,-0.83,6.55,1,1,11176.44,,,0,Ativa,pos_2023
ACC-00490,2025Q3,Cauda,Cono Sur,AM-38,21877.42,1,1,21877.42,40,-186.29,4.62,0,0,13574.67,,,0,Ativa,pos_2023
ACC-00490,2025Q4,Cauda,Cono Sur,AM-38,24804.31,1,1,24804.31,53,-39.48,10.58,1,0,11000.99,,,0,Ativa,pos_2023
ACC-00584,2022Q3,Cauda,Brasil,AM-40,68105.81,4,1,17026.45,20,-914.15,5.51,1,0,49446.67,,,0,Ativa,pre_2023
ACC-00584,2022Q4,Cauda,Brasil,AM-40,65296.29,3,1,21765.43,22,-389.35,1.12,0,0,19500.52,,,0,Ativa,pre_2023
ACC-00584,2023Q1,Cauda,Brasil,AM-40,63868.17,4,3,15967.04,21,-553.68,8.7,1,0,27355.98,,,0,Ativa,pos_2023
ACC-00584,2023Q2,Cauda,Brasil,AM-40,62945.53,4,3,15736.38,18,-175.27,2.75,0,0,32631.03,,,0,Ativa,pos_2023
ACC-00584,2023Q3,Cauda,Brasil,AM-40,63860.15,4,3,15965.04,34,-995.18,4.56,2,2,40715.15,,,0,Ativa,pos_2023
ACC-00584,2023Q4,Cauda,Brasil,AM-40,64036.82,4,3,16009.2,24,-289.09,4.84,3,1,25095.05,,,0,Ativa,pos_2023
ACC-00584,2024Q1,Cauda,Brasil,AM-40,79253.77,3,3,26417.92,22,-1065.68,8.29,4,1,36397.43,,,0,Ativa,pos_2023
ACC-00584,2024Q2,Cauda,Brasil,AM-40,93759.23,5,3,18751.85,21,-1683.69,4.39,2,0,24415.06,,,0,Ativa,pos_2023
ACC-00584,2024Q3,Cauda,Brasil,AM-40,124364.62,6,3,20727.44,29,-1017.89,11.17,2,2,82492.3,,,0,Ativa,pos_2023
ACC-00584,2024Q4,Cauda,Brasil,AM-40,153928.23,5,3,30785.65,21,-1986.86,4.96,7,0,103696.68,,,0,Ativa,pos_2023
ACC-00584,2025Q1,Cauda,Brasil,AM-40,179980.17,3,3,59993.39,15,-2724.22,7.46,2,2,80727.08,,,0,Ativa,pos_2023
ACC-00584,2025Q2,Cauda,Brasil,AM-40,195479.66,4,3,48869.91,17,-4585.65,6.27,4,2,62697.79,,,0,Ativa,pos_2023
ACC-00584,2025Q3,Cauda,Brasil,AM-40,215940.4,5,3,43188.08,29,-1650.35,5.93,2,1,106971.78,,,0,Ativa,pos_2023
ACC-00584,2025Q4,Cauda,Brasil,AM-40,260240.26,4,3,65060.07,9,-3776.9,11.38,3,1,135624.42,,,0,Ativa,pos_2023
ACC-00610,2022Q3,Cauda,Andina & Caribe,AM-15,61940.05,3,1,20646.68,29,-130.78,11.77,2,0,28487.43,,,0,Ativa,pre_2023
ACC-00610,2022Q4,Cauda,Andina & Caribe,AM-15,63802.57,3,1,21267.52,28,-73.72,6.46,1,1,27469.07,,,0,Ativa,pre_2023
ACC-00610,2023Q1,Cauda,Andina & Caribe,AM-15,66766.96,4,3,16691.74,13,-238.7,11.07,3,1,24243.71,,,0,Ativa,pos_2023
ACC-00610,2023Q2,Cauda,Andina & Caribe,AM-15,70800.37,4,3,17700.09,14,-28.6,6.92,3,3,39715.15,8.0,20.0,0,Ativa,pos_2023
ACC-00610,2023Q3,Cauda,Andina & Caribe,AM-15,78596.52,4,3,19649.13,21,-914.23,10.99,4,2,43151.54,5.0,22.0,0,Ativa,pos_2023
ACC-00610,2023Q4,Cauda,Andina & Caribe,AM-15,81100.7,3,3,27033.57,21,-800.01,7.23,2,1,35946.01,8.0,20.0,0,Ativa,pos_2023
ACC-00610,2024Q1,Cauda,Andina & Caribe,AM-15,101082.21,5,3,20216.44,5,-1187.4,8.48,4,0,53316.64,4.0,23.0,0,Ativa,pos_2023
ACC-00610,2024Q2,Cauda,Andina & Caribe,AM-15,126265.07,4,3,31566.27,19,-1152.58,9.17,4,2,36073.78,4.0,11.0,0,Ativa,pos_2023
ACC-00610,2024Q3,Cauda,Andina & Caribe,AM-15,156898.29,5,3,31379.66,26,-2873.45,3.87,3,0,68617.41,5.0,16.0,0,Ativa,pos_2023
ACC-00610,2024Q4,Cauda,Andina & Caribe,AM-15,130057.06,3,3,43352.35,28,-1160.15,7.19,3,0,50664.09,4.0,19.0,0,Ativa,pos_2023
ACC-00610,2025Q1,Cauda,Andina & Caribe,AM-15,92954.16,4,3,23238.54,9,-1628.82,4.88,3,1,17464.07,7.0,14.0,0,Ativa,pos_2023
ACC-00610,2025Q2,Cauda,Andina & Caribe,AM-15,104115.53,5,3,20823.11,29,-1419.95,5.34,3,1,56759.72,0.0,13.0,0,Ativa,pos_2023
ACC-00610,2025Q3,Cauda,Andina & Caribe,AM-15,116716.37,4,3,29179.09,19,-1004.81,4.96,2,2,52821.48,3.0,17.0,0,Ativa,pos_2023
ACC-00610,2025Q4,Cauda,Andina & Caribe,AM-15,132563.04,4,3,33140.76,18,-1273.98,11.32,2,1,100904.09,3.0,25.0,0,Ativa,pos_2023
ACC-00439,2022Q3,Cauda,Brasil,AM-30,108847.14,4,1,27211.78,7,-890.33,6.9,4,0,47543.24,,,0,Ativa,pre_2023
ACC-00439,2022Q4,Cauda,Brasil,AM-30,101967.69,5,1,20393.54,9,-1103.25,6.06,3,1,47265.58,,,0,Ativa,pre_2023
ACC-00439,2023Q1,Cauda,Brasil,AM-30,103730.55,4,3,25932.64,19,-1258.7,3.02,2,0,46112.53,,,0,Ativa,pos_2023
ACC-00439,2023Q2,Cauda,Brasil,AM-30,100469.47,4,3,25117.37,14,-944.77,10.4,2,1,21778.66,,,0,Ativa,pos_2023
ACC-00439,2023Q3,Cauda,Brasil,AM-30,105923.51,3,3,35307.84,37,-285.79,4.82,4,3,42226.01,,,0,Ativa,pos_2023
ACC-00439,2023Q4,Cauda,Brasil,AM-30,105032.73,4,3,26258.18,8,-3117.65,5.57,2,1,41192.55,,,0,Ativa,pos_2023
ACC-00439,2024Q1,Cauda,Brasil,AM-30,126154.57,5,3,25230.91,20,-642.42,3.45,2,1,4688.92,,,0,Ativa,pos_2023
ACC-00439,2024Q2,Cauda,Brasil,AM-30,158546.29,4,3,39636.57,36,-3233.32,6.26,3,0,47774.62,,,0,Ativa,pos_2023
ACC-00439,2024Q3,Cauda,Brasil,AM-30,197076.37,4,3,49269.09,21,-2244.58,11.45,3,0,87277.02,,,0,Ativa,pos_2023
ACC-00439,2024Q4,Cauda,Brasil,AM-30,249566.48,4,3,62391.62,18,-2536.94,1.91,4,2,147278.07,,,0,Ativa,pos_2023
ACC-00439,2025Q1,Cauda,Brasil,AM-30,296869.31,4,3,74217.33,37,-6048.98,5.26,2,0,206018.69,,,0,Ativa,pos_2023
ACC-00439,2025Q2,Cauda,Brasil,AM-30,366318.54,4,3,91579.63,23,-1267.73,7.38,1,0,85591.68,,,0,Ativa,pos_2023
ACC-00439,2025Q3,Cauda,Brasil,AM-30,407204.41,5,3,81440.88,19,-3656.73,5.32,4,4,205833.36,,,1,Ativa,pos_2023
ACC-00439,2025Q4,Cauda,Brasil,AM-30,475692.65,5,3,95138.53,42,-9874.66,13.14,2,1,148804.66,,,0,Ativa,pos_2023
ACC-00247,2022Q3,Cauda,Mexico & Norte LATAM,AM-16,49593.82,3,1,16531.27,34,-651.48,9.33,3,0,6739.02,,,0,Ativa,pre_2023
ACC-00247,2022Q4,Cauda,Mexico & Norte LATAM,AM-16,30696.73,3,1,10232.24,26,-372.95,11.03,3,1,11639.19,,,0,Ativa,pre_2023
ACC-00247,2023Q1,Cauda,Mexico & Norte LATAM,AM-16,22457.93,3,1,7485.98,36,-295.71,9.81,3,1,13023.86,,,0,Ativa,pos_2023
ACC-00247,2023Q2,Cauda,Mexico & Norte LATAM,AM-16,,3,1,,35,-424.66,8.53,0,0,1097.9,,,0,Ativa,pos_2023
ACC-00247,2023Q3,Cauda,Mexico & Norte LATAM,AM-16,20115.92,2,1,10057.96,36,-197.32,4.33,2,2,9825.31,,,0,Ativa,pos_2023
ACC-00247,2023Q4,Cauda,Mexico & Norte LATAM,AM-16,19359.29,2,1,9679.65,14,-407.56,3.2,3,3,8536.24,,,0,Ativa,pos_2023
ACC-00247,2024Q1,Cauda,Mexico & Norte LATAM,AM-16,22375.77,2,1,11187.89,20,-464.49,3.26,1,0,1586.64,,,0,Ativa,pos_2023
ACC-00247,2024Q2,Cauda,Mexico & Norte LATAM,AM-16,26453.81,3,1,8817.94,35,-740.83,7.96,3,1,16897.34,,,0,Ativa,pos_2023
ACC-00247,2024Q3,Cauda,Mexico & Norte LATAM,AM-16,31353.44,2,1,15676.72,37,-307.54,7.96,1,0,20428.65,,,0,Ativa,pos_2023
ACC-00247,2024Q4,Cauda,Mexico & Norte LATAM,AM-16,36529.69,3,1,12176.56,24,-870.23,12.11,4,0,19906.22,,,0,Ativa,pos_2023
ACC-00247,2025Q1,Cauda,Mexico & Norte LATAM,AM-16,0.0,0,0,0.0,92,-0.0,9.88,0,0,0.0,,,0,Encerrada,pos_2023
ACC-00247,2025Q2,Cauda,Mexico & Norte LATAM,AM-16,0.0,0,0,0.0,92,-0.0,10.47,0,0,0.0,,,0,Encerrada,pos_2023
ACC-00247,2025Q3,Cauda,Mexico & Norte LATAM,AM-16,0.0,0,0,0.0,92,-0.0,7.9,0,0,0.0,,,1,Encerrada,pos_2023
ACC-00247,2025Q4,Cauda,Mexico & Norte LATAM,AM-16,0.0,0,0,0.0,92,-0.0,7.73,0,0,0.0,,,0,Encerrada,pos_2023
ACC-00234,2022Q3,Cauda,Brasil,AM-10,54516.37,4,1,13629.09,10,-100.58,8.34,0,0,22167.34,,,0,Ativa,pre_2023
ACC-00234,2022Q4,Cauda,Brasil,AM-10,57005.94,5,1,11401.19,25,-767.94,5.6,3,1,26116.38,,,0,Ativa,pre_2023
ACC-00234,2023Q1,Cauda,Brasil,AM-10,59700.15,5,3,11940.03,14,-1075.87,6.67,0,0,48345.27,,,0,Ativa,pos_2023
ACC-00234,2023Q2,Cauda,Brasil,AM-10,58714.07,5,2,11742.81,15,-722.84,4.5,3,1,20767.0,2.0,14.0,0,Ativa,pos_2023
ACC-00234,2023Q3,Cauda,Brasil,AM-10,50311.71,3,1,16770.57,38,-168.92,8.04,2,2,14841.63,7.0,11.0,0,Ativa,pos_2023
ACC-00234,2023Q4,Cauda,Brasil,AM-10,43997.51,2,1,21998.75,29,-613.15,10.11,1,0,22378.21,5.0,11.0,0,Ativa,pos_2023
ACC-00234,2024Q1,Cauda,Brasil,AM-10,53206.94,3,1,17735.65,37,-1407.12,8.02,0,0,19001.13,2.0,6.0,0,Ativa,pos_2023
ACC-00234,2024Q2,Cauda,Brasil,AM-10,63126.82,2,1,31563.41,39,-632.5,0.85,3,1,17762.15,2.0,8.0,0,Ativa,pos_2023
ACC-00234,2024Q3,Cauda,Brasil,AM-10,74714.31,2,1,37357.15,44,-83.07,11.88,1,1,20017.16,1.0,16.0,0,Ativa,pos_2023
ACC-00234,2024Q4,Cauda,Brasil,AM-10,90017.33,2,1,45008.67,14,-1756.26,6.52,0,0,28798.36,1.0,9.0,0,Ativa,pos_2023
ACC-00234,2025Q1,Cauda,Brasil,AM-10,103136.39,2,1,51568.2,52,-1384.77,9.63,2,1,59343.64,3.0,9.0,0,Ativa,pos_2023
ACC-00234,2025Q2,Cauda,Brasil,AM-10,119619.31,3,1,39873.1,57,-2389.83,5.94,3,2,47798.94,3.0,5.0,0,Ativa,pos_2023
ACC-00234,2025Q3,Cauda,Brasil,AM-10,138580.54,2,1,69290.27,37,-474.51,5.25,0,0,50529.55,4.0,9.0,0,Ativa,pos_2023
ACC-00234,2025Q4,Cauda,Brasil,AM-10,157852.94,3,1,52617.65,38,-2914.73,8.63,1,0,53563.85,0.0,16.0,0,Ativa,pos_2023
ACC-00824,2022Q3,Cauda,Brasil,AM-16,65491.55,5,1,13098.31,13,-374.94,2.78,4,0,16439.5,,,0,Ativa,pre_2023
ACC-00824,2022Q4,Cauda,Brasil,AM-16,64717.46,5,1,12943.49,25,-468.04,11.73,3,2,19230.28,,,0,Ativa,pre_2023
ACC-00824,2023Q1,Cauda,Brasil,AM-16,70515.18,4,3,17628.79,21,-846.6,10.23,1,0,39879.04,,,0,Ativa,pos_2023
ACC-00824,2023Q2,Cauda,Brasil,AM-16,73099.75,3,3,24366.58,19,-1775.8,6.07,1,0,52128.57,,,0,Ativa,pos_2023
ACC-00824,2023Q3,Cauda,Brasil,AM-16,82147.47,3,3,27382.49,25,-881.17,12.49,3,1,22587.66,,,0,Ativa,pos_2023
ACC-00824,2023Q4,Cauda,Brasil,AM-16,84608.33,4,3,21152.08,14,-1038.87,5.25,3,0,46303.68,,,0,Ativa,pos_2023
ACC-00824,2024Q1,Cauda,Brasil,AM-16,114593.96,5,3,22918.79,28,-1115.91,13.66,1,0,65602.0,,,0,Ativa,pos_2023
ACC-00824,2024Q2,Cauda,Brasil,AM-16,143344.37,4,3,35836.09,18,-1194.94,3.1,1,0,54110.03,,,0,Ativa,pos_2023
ACC-00824,2024Q3,Cauda,Brasil,AM-16,166967.47,3,3,55655.82,22,-3088.04,8.4,6,1,84854.14,,,0,Ativa,pos_2023
ACC-00824,2024Q4,Cauda,Brasil,AM-16,207651.64,3,3,69217.21,33,-1311.95,9.1,3,1,73287.05,,,0,Ativa,pos_2023
ACC-00824,2025Q1,Cauda,Brasil,AM-16,234173.08,3,3,78057.69,19,-2447.88,12.39,0,0,112486.22,,,0,Ativa,pos_2023
ACC-00824,2025Q2,Cauda,Brasil,AM-16,266376.33,3,3,88792.11,24,-2588.04,6.6,2,1,109891.01,,,0,Ativa,pos_2023
ACC-00824,2025Q3,Cauda,Brasil,AM-16,315361.23,3,3,105120.41,31,-2412.18,7.82,3,0,169355.91,,,1,Ativa,pos_2023
ACC-00824,2025Q4,Cauda,Brasil,AM-16,362500.17,4,3,90625.04,24,-5175.01,4.74,3,2,228007.0,,,0,Ativa,pos_2023
ACC-00518,2022Q3,Cauda,Cono Sur,AM-28,41634.86,5,1,8326.97,14,-842.62,13.23,2,2,9372.22,,,0,Ativa,pre_2023
ACC-00518,2022Q4,Cauda,Cono Sur,AM-28,42732.23,5,1,8546.45,19,-1030.32,4.46,4,3,23510.86,,,0,Ativa,pre_2023
ACC-00518,2023Q1,Cauda,Cono Sur,AM-28,41414.15,4,2,10353.54,20,-929.77,7.33,0,0,29500.71,,,0,Ativa,pos_2023
ACC-00518,2023Q2,Cauda,Cono Sur,AM-28,29622.44,3,1,9874.15,42,-518.53,3.73,3,1,3162.2,,,0,Ativa,pos_2023
ACC-00518,2023Q3,Cauda,Cono Sur,AM-28,24235.28,2,1,12117.64,33,-114.28,11.96,3,0,8170.11,,,0,Ativa,pos_2023
ACC-00518,2023Q4,Cauda,Cono Sur,AM-28,23080.79,2,1,11540.39,55,-625.15,5.15,0,0,9797.83,,,0,Ativa,pos_2023
ACC-00518,2024Q1,Cauda,Cono Sur,AM-28,27050.01,2,1,13525.01,48,-43.99,7.15,1,0,13897.46,,,0,Ativa,pos_2023
ACC-00518,2024Q2,Cauda,Cono Sur,AM-28,31274.88,3,1,10424.96,28,-619.62,10.66,0,0,14027.62,,,0,Ativa,pos_2023
ACC-00518,2024Q3,Cauda,Cono Sur,AM-28,21767.92,1,1,21767.92,70,-392.8,5.79,0,0,12892.19,,,0,Ativa,pos_2023
ACC-00518,2024Q4,Cauda,Cono Sur,AM-28,12679.4,1,1,12679.4,47,-145.86,7.28,2,1,6946.16,,,0,Ativa,pos_2023
ACC-00518,2025Q1,Cauda,Cono Sur,AM-28,13765.81,1,1,13765.81,50,-19.81,10.93,0,0,3891.6,,,0,Ativa,pos_2023
ACC-00518,2025Q2,Cauda,Cono Sur,AM-28,14953.27,2,1,7476.64,91,-324.55,3.67,0,0,6701.66,,,0,Ativa,pos_2023
ACC-00518,2025Q3,Cauda,Cono Sur,AM-28,16319.58,2,1,8159.79,46,-20.71,11.73,2,2,7082.64,,,0,Ativa,pos_2023
ACC-00518,2025Q4,Cauda,Cono Sur,AM-28,17865.81,1,1,17865.81,66,-102.76,9.36,0,0,8944.6,,,0,Ativa,pos_2023
ACC-01030,2022Q3,Cauda,Brasil,AM-35,62525.28,3,1,20841.76,24,-882.02,10.45,0,0,43104.28,,,0,Ativa,pre_2023
ACC-01030,2022Q4,Cauda,Brasil,AM-35,63004.03,3,1,21001.34,33,-1343.02,8.96,4,1,33792.84,,,0,Ativa,pre_2023
ACC-01030,2023Q1,Cauda,Brasil,AM-35,64470.38,4,2,16117.6,35,-1004.84,6.58,0,0,29677.6,,,0,Ativa,pos_2023
ACC-01030,2023Q2,Cauda,Brasil,AM-35,46134.38,3,1,15378.13,36,-218.03,9.29,0,0,16450.5,,,0,Ativa,pos_2023
ACC-01030,2023Q3,Cauda,Brasil,AM-35,32242.52,2,1,16121.26,53,-313.12,5.81,0,0,10840.57,,,0,Ativa,pos_2023
ACC-01030,2023Q4,Cauda,Brasil,AM-35,32447.15,2,1,16223.57,55,-171.77,9.15,2,1,21791.03,,,0,Ativa,pos_2023
ACC-01030,2024Q1,Cauda,Brasil,AM-35,39526.01,2,1,19763.01,54,-532.05,5.16,1,0,8169.66,,,0,Ativa,pos_2023
ACC-01030,2024Q2,Cauda,Brasil,AM-35,47942.57,2,1,23971.28,49,-948.02,3.87,2,0,19947.71,,,0,Ativa,pos_2023
ACC-01030,2024Q3,Cauda,Brasil,AM-35,58759.85,2,1,29379.92,57,-1504.55,5.55,1,1,30522.95,,,0,Ativa,pos_2023
ACC-01030,2024Q4,Cauda,Brasil,AM-35,72563.36,2,1,36281.68,15,-1005.35,8.34,2,0,32530.13,,,0,Ativa,pos_2023
ACC-01030,2025Q1,Cauda,Brasil,AM-35,88755.96,2,1,44377.98,30,-1512.98,9.45,3,0,77573.73,,,0,Ativa,pos_2023
ACC-01030,2025Q2,Cauda,Brasil,AM-35,107824.02,3,1,35941.34,24,-3116.31,5.45,0,0,41064.73,,,0,Ativa,pos_2023
ACC-01030,2025Q3,Cauda,Brasil,AM-35,129325.11,3,1,43108.37,31,-2761.14,7.0,1,0,32628.73,,,0,Ativa,pos_2023
ACC-01030,2025Q4,Cauda,Brasil,AM-35,148837.07,2,1,74418.53,53,-1348.55,9.41,0,0,62538.52,,,0,Ativa,pos_2023
ACC-00211,2022Q3,Cauda,Cono Sur,AM-32,160841.37,4,1,40210.34,34,-1374.84,5.41,2,1,89497.59,,,0,Ativa,pre_2023
ACC-00211,2022Q4,Cauda,Cono Sur,AM-32,158899.39,3,1,52966.46,16,-365.66,2.53,3,0,62750.82,,,1,Ativa,pre_2023
ACC-00211,2023Q1,Cauda,Cono Sur,AM-32,159145.49,4,3,39786.37,19,-66.44,7.48,4,2,97922.81,,,0,Ativa,pos_2023
ACC-00211,2023Q2,Cauda,Cono Sur,AM-32,155922.07,4,3,38980.52,22,-1281.24,11.2,3,2,83237.04,,,0,Ativa,pos_2023
ACC-00211,2023Q3,Cauda,Cono Sur,AM-32,164493.6,3,3,54831.2,18,-1573.3,7.71,3,2,63972.13,,,0,Ativa,pos_2023
ACC-00211,2023Q4,Cauda,Cono Sur,AM-32,171036.27,4,3,42759.07,19,-3759.6,8.08,1,0,74218.96,,,0,Ativa,pos_2023
ACC-00211,2024Q1,Cauda,Cono Sur,AM-32,214506.47,4,3,53626.62,20,-2131.68,13.03,2,1,68927.15,,,0,Ativa,pos_2023
ACC-00211,2024Q2,Cauda,Cono Sur,AM-32,266608.6,3,3,88869.53,21,-7521.04,5.68,3,1,127335.79,,,0,Ativa,pos_2023
ACC-00211,2024Q3,Cauda,Cono Sur,AM-32,349367.28,4,3,87341.82,17,-4870.34,8.01,4,1,93288.45,,,0,Ativa,pos_2023
ACC-00211,2024Q4,Cauda,Cono Sur,AM-32,416479.4,5,3,83295.88,26,-8433.59,2.6,2,1,194667.88,,,0,Ativa,pos_2023
ACC-00211,2025Q1,Cauda,Cono Sur,AM-32,468758.9,4,3,117189.72,16,-2924.94,8.88,3,2,275868.72,,,0,Ativa,pos_2023
ACC-00211,2025Q2,Cauda,Cono Sur,AM-32,551571.25,3,3,183857.08,23,-12935.86,2.66,3,0,106347.4,,,0,Ativa,pos_2023
ACC-00211,2025Q3,Cauda,Cono Sur,AM-32,606504.83,5,3,121300.97,20,-3180.84,6.16,5,1,277384.26,,,1,Ativa,pos_2023
ACC-00211,2025Q4,Cauda,Cono Sur,AM-32,664581.8,5,3,132916.36,23,-12049.51,8.13,4,1,357781.28,,,0,Ativa,pos_2023
ACC-00914,2022Q3,Cauda,Cono Sur,AM-01,37610.24,4,1,9402.56,16,-447.2,9.92,4,0,19392.52,,,0,Ativa,pre_2023
ACC-00914,2022Q4,Cauda,Cono Sur,AM-01,39043.54,4,1,9760.88,35,-1030.8,6.33,1,0,19141.42,,,0,Ativa,pre_2023
ACC-00914,2023Q1,Cauda,Cono Sur,AM-01,40389.94,5,3,8077.99,33,-1196.84,7.44,1,0,26538.69,,,0,Ativa,pos_2023
ACC-00914,2023Q2,Cauda,Cono Sur,AM-01,40904.23,4,3,10226.06,24,-706.19,4.12,1,1,26263.91,7.0,17.0,0,Ativa,pos_2023
ACC-00914,2023Q3,Cauda,Cono Sur,AM-01,42540.64,4,3,10635.16,12,-773.54,1.54,3,0,22302.08,5.0,21.0,0,Ativa,pos_2023
ACC-00914,2023Q4,Cauda,Cono Sur,AM-01,43726.21,4,3,10931.55,20,-210.19,4.07,1,1,13309.75,8.0,17.0,0,Ativa,pos_2023
